X,Y,item,pagerank,chosen
-54.247765,47.04758,microcode,5.944194513689502e-05,0.0
31.277388,-39.130486,symbiotic intelligence,5.944194513689502e-05,0.0
-4.266957,26.606161,image derivative,5.944194513689502e-05,0.0
8.945683,-44.997227,dark pattern,5.944194513689502e-05,0.0
17.717117,26.868061,xbox live vision,5.944194513689502e-05,0.0
13.815969,81.98832,ozone depletion,5.944194513689502e-05,0.0
55.370434,-63.061184,library services and construction act,5.944194513689502e-05,0.0
-37.2484,46.63294,current divider,5.944194513689502e-05,0.0
-87.58061,34.32559,experimental mathematics (journal),5.944194513689502e-05,0.0
83.830666,-5.0188775,assisted reproductive technologies,5.944194513689502e-05,0.0
0.5974893,53.285275,hankel transform,5.944194513689502e-05,0.0
17.45419,-39.645412,andré-michel guerry,5.944194513689502e-05,0.0
-17.472298,-16.104721,analytic applications,5.944194513689502e-05,0.0
-69.02608,17.169676,total variation diminishing,5.944194513689502e-05,0.0
-9.349363,51.382553,laser cutting,5.944194513689502e-05,0.0
-15.694305,36.891064,arithmetic function,5.944194513689502e-05,0.0
44.09557,16.76995,human-computer interaction,5.944194513689502e-05,0.0
83.99153,-5.089261,human-animal hybrid,5.944194513689502e-05,0.0
7.390329,35.894123,electric beacon,5.944194513689502e-05,0.0
-73.68429,48.830696,unibus,5.944194513689502e-05,0.0
4.5031533,-28.416962,creative problem-solving,5.944194513689502e-05,0.0
-13.927085,-65.39858,viv (software),5.944194513689502e-05,0.0
46.03351,28.695019,sonic weapon,5.944194513689502e-05,0.0
-54.298462,55.42547,directory-based coherence,5.944194513689502e-05,0.0
29.04573,57.5335,heads-up display,5.944194513689502e-05,0.0
0.583448,58.560257,spectral leakage,5.944194513689502e-05,0.0
-40.221367,74.61906,bullet (software),5.944194513689502e-05,0.0
58.85497,52.524498,prentice's rule,5.944194513689502e-05,0.0
-9.599967,-70.27524,wolfram systemmodeler,5.944194513689502e-05,0.0
13.446883,82.43931,filament propagation,5.944194513689502e-05,0.0
-25.39413,49.577003,safe operating area,0.0003805847362780338,0.0
-54.23976,60.574806,sony toshiba ibm center of competence for the cell processor,5.944194513689502e-05,0.0
-22.325375,72.4342,unlockable game,5.944194513689502e-05,0.0
57.44203,47.27575,optometric extension program,5.944194513689502e-05,0.0
4.710832,-0.27414632,behavior selection algorithm,5.944194513689502e-05,0.0
67.67335,31.162312,saccadic suppression of image displacement,5.944194513689502e-05,0.0
-10.457769,-11.993872,data lineage,5.944194513689502e-05,0.0
-87.038284,30.949833,floating point error mitigation,5.944194513689502e-05,0.0
-4.4831486,-59.281673,abstract meaning representation,5.944194513689502e-05,0.0
39.46464,0.4691346,neurorobotics,5.944194513689502e-05,0.0
-4.51605,3.9641771,symbolic integration,5.944194513689502e-05,0.0
0.026246447,53.301914,transform (mathematics),5.944194513689502e-05,0.0
42.648457,27.500647,screw (simple machine),5.944194513689502e-05,0.0
-85.56338,28.86172,standard apple numerics environment,5.944194513689502e-05,0.0
36.454147,-19.141283,memetic algorithm,5.944194513689502e-05,0.0
55.75993,22.240547,figure–ground (perception),5.944194513689502e-05,0.0
-1.4468576,-68.508545,joss,5.944194513689502e-05,0.0
-26.479431,12.887263,optimal estimation,5.944194513689502e-05,0.0
51.563175,-23.53532,a. kimball romney,5.944194513689502e-05,0.0
-16.968466,-94.40674,genetic erosion,5.944194513689502e-05,0.0
17.572826,-32.46092,daubert standard,5.944194513689502e-05,0.0
-4.02742,38.405422,dotgnu,5.944194513689502e-05,0.0
35.456768,-16.378971,the neurosciences institute,5.944194513689502e-05,0.0
-53.946426,63.748062,sunway bluelight,5.944194513689502e-05,0.0
27.19788,-19.646843,level of analysis,5.944194513689502e-05,0.0
-74.421616,43.68155,execute channel program,5.944194513689502e-05,0.0
-6.5384717,28.041815,generalized structure tensor,5.944194513689502e-05,0.0
30.98024,5.2727137,ghk current equation,5.944194513689502e-05,0.0
28.895382,31.830393,tomographic reconstruction,5.944194513689502e-05,0.0
38.72366,0.9903374,informatics,5.944194513689502e-05,0.0
63.646152,-26.786581,emotional detachment,5.944194513689502e-05,0.0
16.284185,55.694553,wiktionary:smart band,5.944194513689502e-05,0.0
-26.957102,-11.71674,causal decision theory,5.944194513689502e-05,0.0
42.93433,-16.62559,george lakoff,5.944194513689502e-05,0.0
-68.74626,45.592484,programmed input/output,5.944194513689502e-05,0.0
-39.158516,-45.01208,double bind,5.944194513689502e-05,0.0
-21.10982,70.02958,multi-monitor,5.944194513689502e-05,0.0
-13.48538,-18.83434,geolocation,5.944194513689502e-05,0.0
18.86016,-81.379524,pasigraphy,5.944194513689502e-05,0.0
42.05355,26.191486,barber pole,5.944194513689502e-05,0.0
17.322552,-39.643913,atacraids,8.27094535296353e-05,0.0
36.92771,-19.609062,snowclone,7.6810387287648e-05,0.0
-1.5864513,-13.083778,drug discovery,5.016694815017466e-05,0.0
-14.560528,22.843397,hilbert spectrum,5.016694815017466e-05,0.0
-73.62364,48.713554,pdp-8,8.27094535296353e-05,0.0
-2.9811475,-21.20507,maneuver warfare,5.2083691931185426e-05,0.0
-70.56051,44.476135,region-based memory management,0.0003132536807168358,0.0
34.32732,-70.48994,cohort model,5.401224234336987e-05,0.0
-17.327766,32.432774,exponential dispersion model,5.401224234336987e-05,0.0
-19.041273,-54.068348,welfare state,5.401224234336987e-05,0.0
-87.99149,32.849667,semicomputable function,0.00039079787842788877,0.0
-3.3962846,-56.51924,philosophy,8.65547477228305e-05,0.0
-37.243748,31.9489,elliptic filter,5.401224234336987e-05,0.0
-38.06782,76.74029,openvg,5.401224234336987e-05,0.0
59.179955,-6.825935,neuroanthropology,5.401224234336987e-05,0.0
64.746155,2.3073976,affect theory,8.65547477228305e-05,0.0
38.98704,0.53303254,neuralink,0.00012642408391029837,0.0
21.397722,5.6014986,multisensory extended reality,5.401224234336987e-05,0.0
35.75567,-73.30488,transcortical sensory aphasia,5.401224234336987e-05,0.0
27.117287,-3.8156514,thought recording and reproduction device,5.401224234336987e-05,0.0
13.13513,-82.877815,canonicalization,8.65547477228305e-05,0.0
43.31463,-7.601586,maurice merleau-ponty,8.68671334478825e-05,0.0
-17.79457,7.416219,deadbeat controller,5.401224234336987e-05,0.0
53.007526,-45.014233,oral history,5.401224234336987e-05,0.0
-57.404976,49.25976,memory segmentation,5.401224234336987e-05,0.0
-39.78195,62.21894,xop instruction set,8.65547477228305e-05,0.0
32.2479,25.659891,a-weighting,5.401224234336987e-05,0.0
-54.704597,53.999184,page fault,5.401224234336987e-05,0.0
-38.06283,64.52576,amd fusion,5.401224234336987e-05,0.0
-35.755527,-27.504093,generalised logistic function,0.000810015984907903,0.0
11.798114,8.417162,viable system theory,5.401224234336987e-05,0.0
28.230434,31.174623,soundbar,5.401224234336987e-05,0.0
11.780929,-82.66028,word sense,5.401224234336987e-05,0.0
-57.24897,25.113783,computational science,5.401224234336987e-05,0.0
-18.369583,-47.51345,hawthorne effect,5.401224234336987e-05,0.0
38.27057,22.392555,sensory processing sensitivity,5.401224234336987e-05,0.0
-2.081136,-48.555923,metamodeling,5.401224234336987e-05,0.0
-4.5383515,-59.308792,abstract semantic graph,5.401224234336987e-05,0.0
21.601389,-55.670948,bag of words model,5.401224234336987e-05,0.0
56.40288,-35.27435,class consciousness,5.401224234336987e-05,0.0
7.692587,-61.04853,spotlight (software),5.401224234336987e-05,0.0
-25.741129,33.10011,transient (oscillation),5.401224234336987e-05,0.0
8.833578,-20.274828,argumentum a fortiori,5.401224234336987e-05,0.0
-24.881437,13.232779,compressed sensing in speech signals,5.401224234336987e-05,0.0
-19.940102,21.744183,probability distribution fitting,5.401224234336987e-05,0.0
63.62077,-26.868727,behavioral contagion,5.401224234336987e-05,0.0
-9.238833,64.101524,optical character recognition,5.401224234336987e-05,0.0
33.872807,-0.52302206,proctalgia fugax,5.401224234336987e-05,0.0
-10.41549,-12.068596,very large database,5.401224234336987e-05,0.0
-54.98867,74.80749,compile farm,5.401224234336987e-05,0.0
14.824817,1.1624335,multilayer perceptron,8.275684459966398e-05,0.0
60.591515,21.461031,scat singing,5.401224234336987e-05,0.0
56.507057,-35.50042,public relations,5.401224234336987e-05,0.0
75.3174,45.283386,scrgb,5.401224234336987e-05,0.0
-5.1243753,-6.2014604,ordinary least squares,0.0005803665442316566,0.0
-11.994176,-26.36397,actor-network theory,5.401224234336987e-05,0.0
9.184561,-61.15065,information literacy,5.401224234336987e-05,0.0
1.1641521,-10.631952,tensor software,5.401224234336987e-05,0.0
28.430151,16.160471,boundary cell,5.401224234336987e-05,0.0
20.318865,-12.246371,reincarnation,5.401224234336987e-05,0.0
55.56915,20.260166,carl stumpf,5.401224234336987e-05,0.0
32.074677,-93.128426,massive open online course,5.401224234336987e-05,0.0
59.843246,-37.72569,conspiracy of silence (expression),5.401224234336987e-05,0.0
57.12917,3.4223692,neurohospitalist,0.00032549558821462336,0.0
33.988358,-0.3392022,mental disorder,0.0005969981497005802,0.0
-30.04174,17.950045,gaussian free field,8.786707082398592e-05,0.0
62.930584,55.317333,chemical eye injury,0.00044300732164391016,0.0
63.04937,55.309563,wilderness medical emergencies,0.0012373773919960604,0.0
-83.39861,-19.946934,mobile broadband,0.00022501564955693736,0.0
-19.328873,6.215684,non-random two-liquid model,0.0005236903901578241,0.0
52.88996,48.094418,baden-powell's unilens,0.0009076655246712602,0.0
-83.19177,-20.023155,wibro,0.001214322291794495,0.0
-4.980277,-7.040735,exploratory data analysis,0.0002699184492589287,0.0
38.87623,69.059746,american society for photogrammetry and remote sensing,0.00044856345525024426,0.0
-5.7785373,16.164333,juce,0.0003627536310327977,0.0
-36.51285,16.583487,local polynomial regression,0.0014315532315401632,0.0
61.313046,41.11276,acute visual loss,0.0003019055894357712,0.0
-7.898923,14.634246,rate–distortion optimization,0.0001010224754450538,0.0
-13.3603115,-90.85706,fisheries management,0.00041936754613829623,0.0
5.2540517,-31.339561,open assessment,0.0002603450590008495,0.0
-4.7464733,28.029617,blob extraction,0.0004547896688478338,0.0
38.65633,-28.002512,meeting system,4.971941224728797e-05,0.0
-60.315575,17.377394,multivalued function,0.0005347519268895198,0.0
-12.821379,-38.82308,meronymy,0.00022901327899696802,0.0
86.86512,4.7943907,fake memoir,7.171408840511611e-05,0.0
60.681767,55.371708,defense mechanism (biology),0.0008128855455285093,0.0
-38.267555,-61.14118,generalized quantifier,0.00032608599752895646,0.0
95.24568,9.449992,targeted advertising,0.0006917374313919753,0.0
42.258823,14.699372,method of loci,0.0009168186851446097,0.0
-39.518875,-37.34066,temporal logic,0.0004486258893742162,0.0
-74.29501,-36.8977,algebraic graph theory,0.0006620924299401228,0.0
-46.461994,-53.399918,tractatus logico-philosophicus,0.0008771496830592844,0.0
-86.3084,-15.329726,technical standards in hong kong,0.00015531544152329744,0.0
-35.965706,17.526585,central composite design,0.0010653100281650969,0.0
-7.2720184,-91.57322,forest management,0.00034516720130369296,0.0
-52.374306,48.54305,minimal instruction set computer,0.0010581656447396085,0.0
55.186657,15.218767,proprioception,0.0004592950098223304,0.0
-41.495644,-8.457021,hubert yockey,0.00046865912863738667,0.0
64.83729,2.3630056,affect measures,0.00012844683312593935,0.0
15.317283,14.242873,control of chaos,0.00027077596863478795,0.0
16.784594,14.06853,michel hénon,0.0002428737831144274,0.0
-13.908606,64.610825,3d motion controller,0.0003170320865165811,0.0
29.657595,-88.528336,foreign language anxiety,0.0007123260890797865,0.0
-12.461361,-66.865746,commonsense knowledge problem,0.00041315846597286864,0.0
24.491768,-50.269485,systemic linguistics,0.0003945162051088831,0.0
-86.12758,-15.365369,digital television in china (prc),0.00042352030581844537,0.0
-32.24698,-39.585896,fuzzy concept,7.752491337427685e-05,0.0
-11.614942,-41.140858,pancreativism,0.0013186990640806139,0.0
-3.6762385,-37.83983,scientific perspectivism,0.0003176496966211844,0.0
-82.76521,22.226568,byte,0.0005844359318268955,0.0
-16.898838,-16.119759,business analytics,0.0005418981153683763,0.0
-47.969147,13.695003,numerical methods for partial differential equations,0.00011800690496551212,0.0
-43.45658,1.90523,ergodic process,0.00029294892158933844,0.0
-35.698704,17.677616,ioso,0.0001710402806790932,0.0
58.164875,-0.6773957,psychedelic experience,0.0005099314162708574,0.0
28.152384,-58.533154,job wrapping,0.000247394380727536,0.0
-3.2409463,-66.40375,third-generation programming language,0.00017857714849223052,0.0
-14.988703,19.42984,point distribution model,0.00029427258122195494,0.0
-86.20863,-16.251188,digital cable,0.0007296190438680613,0.0
-69.02703,17.119705,high-resolution scheme,0.0012244141452437663,0.0
-76.30871,-27.556133,dynamic connectivity,9.618836963533899e-05,0.0
-40.125164,29.033766,mpeg-4 sls,0.0002505895159311999,0.0
-63.174625,20.686756,g space,5.1313499387505484e-05,0.0
33.17679,-32.826008,configurator,5.1313499387505484e-05,0.0
40.864357,20.48784,buddhism,5.1313499387505484e-05,0.0
4.6259265,-40.26175,business transaction management,5.1313499387505484e-05,0.0
16.31283,28.41526,audio-visual speech recognition,5.1313499387505484e-05,0.0
1.1571957,-10.618766,tucker decomposition,5.1313499387505484e-05,0.0
11.935119,-44.71988,systems management,5.1313499387505484e-05,0.0
-82.00037,-14.730897,multimedia over coax alliance,5.1313499387505484e-05,0.0
3.7506301,-71.82505,controlled language in machine translation,5.1313499387505484e-05,0.0
61.97043,42.012253,thérèse-adèle husson,5.1313499387505484e-05,0.0
59.214176,-6.8018208,psychological behaviorism,0.00026945645104125947,0.0
-7.316983,-92.26353,agroforestry,5.1313499387505484e-05,0.0
21.319145,-78.08565,bible in basic english,5.1313499387505484e-05,0.0
-1.9415469,42.52977,open-source software advocacy,5.1313499387505484e-05,0.0
-33.811188,-6.566531,convex optimization,5.1313499387505484e-05,0.0
17.976519,93.82344,david r. smith (physicist),6.070733531251517e-05,0.0
42.930576,-37.54253,wikis and education,6.070733531251517e-05,0.0
21.59389,-77.92491,plain language,6.070733531251517e-05,0.0
80.25882,-17.136944,ideosphere,6.070733531251517e-05,0.0
-55.575817,74.97283,rocks cluster distribution,5.8739812873643527e-05,0.0
-42.71815,-37.838436,gödel logic,5.847552173811076e-05,0.0
31.160099,-49.04722,mitap,0.0005429282587405864,0.0
-59.552452,3.2086403,confusion and diffusion,5.847552173811076e-05,0.0
17.35509,93.40276,tunable metamaterials,5.847552173811076e-05,0.0
-39.597767,-37.37169,substructural type system,0.00013758544791150657,0.0
38.18647,-31.423933,douglas engelbart,5.847552173811076e-05,0.0
-44.391453,6.0679803,integrated nested laplace approximations,5.847552173811076e-05,0.0
-6.6999397,-37.622612,cultural pluralism,5.847552173811076e-05,0.0
-0.5849772,-6.006681,neighbourhood components analysis,5.847552173811076e-05,0.0
-17.284838,32.323,erdős–kac theorem,5.847552173811076e-05,0.0
-8.226672,-92.40754,deforestation and climate change,5.847552173811076e-05,0.0
-40.9109,-7.1979046,pointwise mutual information,5.847552173811076e-05,0.0
-48.5913,-2.6364932,deviance information criterion,5.847552173811076e-05,0.0
34.11961,-9.772726,quantum brain dynamics,5.847552173811076e-05,0.0
67.32368,10.246492,somatization disorder,5.847552173811076e-05,0.0
41.949,-26.753574,lévy flight foraging hypothesis,5.847552173811076e-05,0.0
37.80981,68.46025,land cover,5.847552173811076e-05,0.0
-16.976694,32.745014,wrapped normal distribution,5.847552173811076e-05,0.0
50.217163,63.686905,post-production,5.847552173811076e-05,0.0
9.629679,-66.06524,exploratory search,5.847552173811076e-05,0.0
5.2743497,-31.585188,low-information rationality,5.847552173811076e-05,0.0
2.3275905,-19.678041,black swan theory,5.847552173811076e-05,0.0
53.645393,-7.966204,materialism,5.847552173811076e-05,0.0
-13.368676,-90.873825,tanka people,5.847552173811076e-05,0.0
-35.183907,34.088238,bessel filter,4.262391038112422e-05,0.0
-28.44014,18.947056,multivariate adaptive regression splines,4.262391038112422e-05,0.0
38.57233,68.60774,crateology,5.990347772235255e-05,0.0
30.654081,-49.6355,ashley feinberg,5.990347772235255e-05,0.0
-3.054827,-25.173346,reflective practice,5.990347772235255e-05,0.0
83.17391,-8.575666,metabolic supermice,5.990347772235255e-05,0.0
32.71794,-80.207504,passive speaker (language),0.00012515007295824457,0.0
60.002975,-37.185753,pact of forgetting,5.990347772235255e-05,0.0
37.500088,69.41626,first images of earth from space,5.990347772235255e-05,0.0
35.548702,-72.78165,language-based learning disability,5.990347772235255e-05,0.0
-3.063631,68.45572,cophenetic correlation,5.990347772235255e-05,0.0
-3.3002455,67.8989,coefficient of determination,5.990347772235255e-05,0.0
62.49452,38.660793,nystagmus,5.990347772235255e-05,0.0
-3.631308,-37.872814,naïve realism,5.990347772235255e-05,0.0
-77.53598,5.539772,arithmetic genus,5.990347772235255e-05,0.0
-51.269833,-16.87745,overfitting,5.990347772235255e-05,0.0
-10.111875,-37.3815,legal pluralism,9.340103641560914e-05,0.0
38.39022,-50.728306,hail and ride,5.369316936753954e-05,0.0
56.699783,20.16586,wolfgang metzger,5.369316936753954e-05,0.0
-52.019657,47.36537,cpu design,5.369316936753954e-05,0.0
-31.627851,42.95814,electronic circuit,9.418478261526298e-05,0.0
-17.619886,7.498001,vector control (motor),7.595419058322368e-05,0.0
20.856623,-15.034814,frank farrelly,4.75516170875276e-05,0.0
-57.88944,-34.869644,arithmetic circuit complexity,4.75516170875276e-05,0.0
20.38539,-12.1612425,motivation,4.75516170875276e-05,0.0
63.492462,57.75981,mollusc eye,5.562936880488105e-05,0.0
58.435574,35.223293,glossary of philosophy,5.562936880488105e-05,0.0
-4.8347807,28.011263,principal curvature-based region detector,5.396522239465384e-05,0.0
60.470135,-11.817749,animal language,8.602864738056574e-05,0.0
70.68477,33.36682,scientific research on the iss,5.396522239465384e-05,0.0
-82.793655,22.183632,baud,5.396522239465384e-05,0.0
-9.176456,7.029389,continuous integration,5.396522239465384e-05,0.0
-5.9094043,16.249346,playlist,9.211288097135179e-05,0.0
-28.38198,18.918612,semiparametric regression,5.396522239465384e-05,0.0
9.020544,-61.120274,text retrieval,0.00022972651980590413,0.0
45.93746,-51.707382,data proliferation,5.396522239465384e-05,0.0
48.446915,-17.760715,neuroconstructivism,5.396522239465384e-05,0.0
33.054546,-34.904877,firefly (website),5.4024685084695526e-05,0.0
61.55338,56.158043,human vestigiality,5.4024685084695526e-05,0.0
-16.947847,-16.024616,dashboard (business),8.163834712974153e-05,0.0
29.234928,72.790436,permeability (spatial and transport planning),4.873425417760404e-05,0.0
-2.4799092,-33.039574,explanandum,7.880477992176984e-05,0.0
39.560898,37.420155,temporal light artefacts,4.873425417760404e-05,0.0
38.738686,-33.902195,flash crowd,5.1964616396776576e-05,0.0
31.159203,-49.436855,investigative data warehouse,0.00015824866957771038,0.0
40.708427,20.92744,sensation and perception psychology,5.1964616396776576e-05,0.0
57.21785,-32.883327,mass action (sociology),5.1964616396776576e-05,0.0
5.1878934,-31.541435,hindsight bias,8.62994193393013e-05,0.0
57.104366,20.35305,spatial visualization ability,5.1964616396776576e-05,0.0
-31.834627,73.83794,gpuopen,5.1964616396776576e-05,0.0
-61.9978,-44.893864,veitch chart,5.1964616396776576e-05,0.0
-4.1749024,-41.76791,mind projection fallacy,5.1964616396776576e-05,0.0
-45.360134,17.867092,richardson extrapolation,5.1964616396776576e-05,0.0
42.98179,-58.791576,sarbanes-oxley act,5.1964616396776576e-05,0.0
37.377407,-48.355934,open access week,5.1964616396776576e-05,0.0
34.68285,-11.063806,orch-or,5.1964616396776576e-05,0.0
15.630879,-5.842398,propagation of schema,5.1964616396776576e-05,0.0
15.081488,14.695483,catastrophe theory,5.1211106912974874e-05,0.0
-48.231094,38.40337,neural computation,7.964051104190571e-05,0.0
-57.500168,-37.02636,np-complete,4.843473535028494e-05,0.0
-6.5020094,28.003382,gaussian,4.843473535028494e-05,0.0
-44.867725,70.48555,chaining (vector processing),4.843473535028494e-05,0.0
-24.860456,35.697083,airy disc,4.843473535028494e-05,0.0
-44.75685,-55.85019,cambridge university moral sciences club,0.00011728730294163286,0.0
-45.175293,54.556107,organ on a chip,8.167691351869469e-05,0.0
73.55015,10.577894,fingerprint recognition,4.843473535028494e-05,0.0
-52.81437,-60.643524,controlled not gate,4.843473535028494e-05,0.0
7.2775025,36.277977,wi-fi positioning system,0.0004602128820376856,0.0
-49.92742,10.641523,metropolis–hastings algorithm,4.872914017760207e-05,0.0
-38.246876,64.30407,xeon phi,4.872914017760207e-05,0.0
28.13368,45.07998,generative art,4.872914017760207e-05,0.0
-9.977984,51.30327,3d systems,8.541253028266155e-05,0.0
20.642445,-61.876644,text-proofing,4.872914017760207e-05,0.0
-56.740765,-8.009966,probabilistic soft logic,4.872914017760207e-05,0.0
-39.945408,9.961713,local volatility,4.872914017760207e-05,0.0
7.037854,-42.663925,domain-specific modeling,4.872914017760207e-05,0.0
-59.645878,-25.640234,quantum error correction,5.6941717324647214e-05,0.0
-84.16949,32.744835,false precision,5.6941717324647214e-05,0.0
20.91055,53.749966,claytronics,5.6941717324647214e-05,0.0
8.860289,33.15631,home robot,5.6941717324647214e-05,0.0
-13.531519,64.67365,game development tool,5.5278945258443806e-05,0.0
-48.696095,67.44041,multicore association,5.5278945258443806e-05,0.0
32.11039,-93.25261,university of the people,5.5278945258443806e-05,0.0
-46.74318,-44.59172,asynchronous circuit,9.279167383442242e-05,0.0
22.435513,-55.26069,infer.net,5.5278945258443806e-05,0.0
-45.224365,54.591553,single-board computer,0.0001305854864332626,0.0
-26.037624,78.44313,mit-shm,5.5278945258443806e-05,0.0
-24.795105,35.81381,circle of confusion,5.5278945258443806e-05,0.0
67.28596,10.245513,disaffectation,5.5278945258443806e-05,0.0
1.7378063,-65.129,architecture description language,5.5278945258443806e-05,0.0
-33.58399,-51.103672,truthmaker,5.5278945258443806e-05,0.0
-31.011965,1.9498805,pontryagin's maximum principle,5.5278945258443806e-05,0.0
-47.666603,69.814835,bulk synchronous parallel,8.61472276246661e-05,0.0
16.395565,65.167885,essential matrix,5.5278945258443806e-05,0.0
-40.14269,-23.35087,dynamic discrete choice,5.5278945258443806e-05,0.0
-3.1371655,-24.987247,grow model,5.5278945258443806e-05,0.0
13.846547,81.981575,atmospheric correction,5.5278945258443806e-05,0.0
26.759502,-1.0998648,python (programming language),5.5278945258443806e-05,0.0
-30.435274,67.21327,force field (chemistry),5.5278945258443806e-05,0.0
7.054116,-42.73906,rapid application development,5.5278945258443806e-05,0.0
99.75788,-4.7315226,global marketing,5.5278945258443806e-05,0.0
-30.454527,32.865646,linear time-invariant system,5.5278945258443806e-05,0.0
-34.475605,-19.504097,online gambling,5.5278945258443806e-05,0.0
-9.193617,64.09445,computer printer,5.5278945258443806e-05,0.0
-43.576164,-59.267864,hol (proof assistant),5.5278945258443806e-05,0.0
35.750267,-26.905115,big five personality traits,5.3889761189484245e-05,0.0
-45.126842,-39.16653,systemverilog dpi,5.3889761189484245e-05,0.0
-30.363745,67.16409,molecular modelling,5.3889761189484245e-05,0.0
-46.932987,-41.90275,complex programmable logic device,5.3889761189484245e-05,0.0
-30.35454,67.21737,quantum chemistry computer programs,5.3889761189484245e-05,0.0
-22.320612,-24.420975,seymour geisser,5.3889761189484245e-05,0.0
-42.451714,-59.285034,monadic second-order logic,5.3889761189484245e-05,0.0
-19.119623,76.306274,twinkle,4.4969634396153376e-05,0.0
-62.578056,27.100763,light scattering by particles,5.503609306195993e-05,0.0
-7.792785,4.8557296,shearing layers,5.503609306195993e-05,0.0
0.36732298,31.797787,wavelet transform,9.467467230650429e-05,0.0
-49.6479,-46.4656,chmos,5.503609306195993e-05,0.0
-17.99249,54.044277,automobile design,5.503609306195993e-05,0.0
10.225807,-11.327508,command hierarchy,5.503609306195993e-05,0.0
12.894522,79.78735,motion compensation,5.7161943730525656e-05,0.0
12.246779,48.95629,motion blur,5.7161943730525656e-05,0.0
12.96738,1.5849655,self-perception,5.7161943730525656e-05,0.0
-2.9645839,-48.747196,meta-circular evaluator,5.7161943730525656e-05,0.0
6.0172095,30.951807,5g,9.332419838633204e-05,0.0
-27.67364,-3.2112017,morris method,5.7161943730525656e-05,0.0
2.3759534,4.4543524,neuroimaging software,5.7161943730525656e-05,0.0
-48.35895,-54.316277,formula (logic),4.958678947189321e-05,0.0
-13.709307,-65.63538,mycroft (software),0.00011838730536236254,0.0
41.95157,-26.754704,mathematical optimization,4.958678947189321e-05,0.0
34.103863,-9.846684,quantum bayesianism,4.958678947189321e-05,0.0
-43.17781,5.656792,stochastic cellular automata,4.958678947189321e-05,0.0
18.105825,31.082233,triplet loss,4.958678947189321e-05,0.0
-49.281727,-43.54767,hamming weight,4.958678947189321e-05,0.0
-18.817495,72.65853,cache hierarchy,4.958678947189321e-05,0.0
-5.810094,85.81285,cosmic microwave background radiation,8.773444804859117e-05,0.0
30.462675,49.212643,extended reality,8.600004137666871e-05,0.0
25.26783,-68.88621,c.m.i.m. matthiessen,4.720983276408339e-05,0.0
21.967958,-67.214584,biology in fiction,4.720983276408339e-05,0.0
-60.600945,-6.98747,ising critical exponents,4.720983276408339e-05,0.0
10.928194,49.476444,broadcast television,5.642488394064354e-05,0.0
-3.9799783,-19.473654,intelligence dissemination management,5.642488394064354e-05,0.0
-19.11063,-6.342038,managerial economics,5.642488394064354e-05,0.0
-3.9492748,-19.66411,dikw pyramid,0.0001162380622691584,0.0
24.029398,-2.9321232,project joshua blue,5.642488394064354e-05,0.0
-18.075846,-66.054825,mercury (programming language),5.642488394064354e-05,0.0
-48.97779,-57.30006,excitation table,5.420675459104078e-05,0.0
-5.210664,-6.305401,estimation of covariance matrices,5.076554265439103e-05,0.0
-44.927307,0.9235961,asymptotic equipartition property,5.076554265439103e-05,0.0
3.579193,4.994345,international society for computer aided surgery,8.366963560652852e-05,0.0
-43.183666,41.13865,electroluminescence,5.070283507291166e-05,0.0
-40.28165,74.54611,open dynamics engine,8.331116907414069e-05,0.0
-27.396824,56.969635,high-dynamic-range video,5.070283507291166e-05,0.0
14.652426,83.40893,boston micromachines corporation,5.070283507291166e-05,0.0
-35.13041,34.113445,two-dimensional filter,5.070283507291166e-05,0.0
-48.55282,12.019673,quantum coherence,5.070283507291166e-05,0.0
37.842487,64.29103,defense support program,5.070283507291166e-05,0.0
-38.819725,47.046524,high value resistors (electronics),5.9480961008479086e-05,0.0
-50.891243,-17.56272,accuracy and precision,5.9480961008479086e-05,0.0
52.860603,48.08088,plurale tantum,9.523414511187494e-05,0.0
-13.535073,64.64402,timeline of computer animation in film and television,5.9480961008479086e-05,0.0
-16.859713,-94.30151,restoration ecology,5.9480961008479086e-05,0.0
24.447582,41.478397,pop music automation,5.9480961008479086e-05,0.0
-4.2023377,-41.895733,emic and etic,5.9480961008479086e-05,0.0
-4.970859,3.6636455,tagged union,5.9480961008479086e-05,0.0
-25.89146,33.15184,linear response function,5.9480961008479086e-05,0.0
-13.950871,64.48345,level editor,5.9480961008479086e-05,0.0
-30.778038,32.690044,telecommunications,5.9480961008479086e-05,0.0
-24.842527,35.726395,impulse response function,5.9480961008479086e-05,0.0
-14.123595,-65.62265,alice (virtual assistant),5.9480961008479086e-05,0.0
40.82161,20.78378,chemesthesis,5.9480961008479086e-05,0.0
-32.40067,-18.249182,optional stopping theorem,5.9480961008479086e-05,0.0
5.578648,31.25155,home appliance,5.9480961008479086e-05,0.0
-49.517704,8.487803,loschmidt's paradox,5.9480961008479086e-05,0.0
46.590267,-20.042812,cultural psychology,5.9480961008479086e-05,0.0
-2.00711,-12.746555,information integration,5.9480961008479086e-05,0.0
-25.32946,-68.13526,tuple-versioning,5.9480961008479086e-05,0.0
-26.405485,12.850408,algebraic reconstruction technique,4.75938902301471e-05,0.0
-30.790531,50.041508,electronic hardware,4.75938902301471e-05,0.0
31.502861,55.075768,smartwatch,4.75938902301471e-05,0.0
51.265472,-51.392067,data format management,0.0001104088212658144,0.0
18.621826,65.31938,virtual studio,4.75938902301471e-05,0.0
